frame,seconds,dt,member,cellX,cellY,gridX,gridY,rootX,rootY,footMidX,footMidY,footMidErrorPx,leftGroundX,leftGroundY,rightGroundX,rightGroundY,leftActualX,leftActualY,rightActualX,rightActualY,leftWorldX,leftWorldY,leftWorldZ,rightWorldX,rightWorldY,rightWorldZ,rootWorldX,rootWorldZ,yaw,phase,footLead,leftContact,rightContact,gaitDistance,displacement,pathErrorPx,lowestMeshY,direction,destinationX,destinationY,pathCount,hostCount
39,4.189731,0.087924,older_sister,7,4,6.889315,4.000000,762.146500,432.688000,762.378600,432.700900,0.232470,762.425800,432.894800,762.331300,432.506900,762.425800,418.845500,762.331300,421.243000,2.210465,0.358741,-1.861327,2.208760,0.287618,-1.851423,2.205422,-1.856047,234.739600,0.888352,0.004324,0,1,3.091425,0.030000,0.000136,0.125702,1,4,9,12,4
39,4.189731,0.087924,player,5,2,5.110685,2.000000,771.504900,512.559200,771.272700,512.546400,0.232528,771.225200,512.352600,771.320100,512.740200,771.225200,498.303200,771.320100,501.476300,2.369344,0.358744,-3.890235,2.371059,0.287619,-3.900133,2.374394,-3.895510,54.732520,0.888349,0.004315,0,1,3.091423,0.030000,0.000220,0.125702,5,8,4,9,4
40,4.265785,0.077039,father,4,9,4.000000,8.818879,436.280800,391.901700,438.817400,393.055300,2.786603,444.274300,394.842800,433.360400,391.267700,444.274300,385.279900,433.360400,381.957200,-3.533936,0.244184,-0.889692,-3.730993,0.237740,-0.798405,-3.678264,-0.814594,125.263500,0.976393,0.213602,0,1,3.161422,0.030000,0.000068,0.121238,7,4,5,8,4
40,4.265785,0.077039,mother,8,8,8.000000,8.193583,631.816300,320.568300,628.925400,319.257400,3.174186,622.734000,317.112200,635.116800,321.402700,622.734000,307.474400,635.116800,312.056800,-0.311747,0.246097,1.095113,-0.088167,0.238641,0.985559,-0.147762,1.006863,305.267100,0.991971,0.245802,0,1,3.173807,0.030000,0.000382,0.123428,3,8,11,7,4
40,4.265785,0.077039,older_sister,7,4,6.808816,4.000000,758.743300,434.389500,755.386000,436.325100,3.875365,748.522100,440.114400,762.249800,432.535700,748.522100,428.265100,762.249800,420.963000,1.959427,0.302566,-2.045676,2.207289,0.295503,-1.852159,2.143977,-1.899493,234.737100,0.988975,0.314105,0,1,3.171425,0.030000,0.000246,0.125702,1,4,9,12,4
40,4.265785,0.077039,player,5,2,5.191184,2.000000,774.908000,510.857700,778.265300,508.922200,3.875319,785.129000,505.133000,771.401600,512.711400,785.129000,493.283600,771.401600,501.138700,2.620385,0.302567,-3.705886,2.372529,0.295504,-3.899398,2.435839,-3.852065,54.737260,0.988972,0.314098,0,1,3.171423,0.030000,0.000164,0.125702,5,8,4,9,4
41,4.342905,0.078000,father,4,9,3.999999,8.738381,439.683800,393.603000,441.166900,394.418600,1.692569,447.775500,396.874300,434.558400,391.963000,447.775500,387.911500,434.558400,382.302900,-3.470721,0.228860,-0.941565,-3.709363,0.246664,-0.816158,-3.616820,-0.858035,125.260600,0.077016,0.267257,0,0,3.241422,0.030000,0.000301,0.121238,7,4,5,8,4
41,4.342905,0.078000,mother,8,8,8.000000,8.274081,628.413100,318.867000,627.271400,318.180500,1.332302,620.653400,315.706300,633.889300,320.654600,620.653400,306.819900,633.889300,310.892200,-0.349313,0.226908,1.131011,-0.110333,0.249279,1.004660,-0.209207,1.050305,305.260500,0.092594,0.268078,0,0,3.253807,0.030000,0.000110,0.123428,3,8,11,7,4
41,4.342905,0.078000,older_sister,7,4,6.728318,4.000000,755.340300,436.091200,753.670100,436.847400,1.833356,745.865500,440.985100,761.474700,432.709600,745.865500,430.002500,761.474700,420.636600,1.911461,0.280434,-2.067908,2.193294,0.308278,-1.856599,2.082533,-1.942946,234.732100,0.089598,0.352116,0,0,3.251425,0.030000,0.000061,0.125702,1,4,9,12,4
41,4.342905,0.078000,player,5,2,5.271682,2.000000,778.311100,509.156000,779.981300,508.399800,1.833424,787.785900,504.262100,772.176600,512.537600,787.785900,493.279500,772.176600,500.464500,2.668356,0.280434,-3.683648,2.386523,0.308277,-3.894958,2.497283,-3.808611,54.732070,0.089595,0.352116,0,0,3.251423,0.030000,0.000329,0.125702,5,8,4,9,4
42,4.416809,0.075464,father,4,9,3.999999,8.657883,443.086900,395.304800,442.214000,395.085800,0.899968,448.532300,397.322600,435.895600,392.849100,448.532300,388.537400,435.895600,382.284400,-3.457055,0.224325,-0.953012,-3.685218,0.269762,-0.838783,-3.555375,-0.901489,125.267900,0.177639,0.252242,1,0,3.321422,0.030000,0.000110,0.124643,7,4,5,8,4
42,4.416809,0.075464,mother,8,8,8.000000,8.354580,625.010100,317.165600,626.235500,317.542500,1.282004,620.064800,315.408700,632.406100,319.676200,620.064800,306.610900,632.406100,308.932000,-0.359940,0.224648,1.138610,-0.137112,0.274348,1.029642,-0.270651,1.093750,305.263200,0.193216,0.244852,1,0,3.333807,0.030000,0.000061,0.124952,3,8,11,7,4
42,4.416809,0.075464,older_sister,7,4,6.647820,4.000000,751.937200,437.792700,753.082800,436.907100,1.447982,746.177300,440.771400,759.988300,433.042800,746.177300,429.826700,759.988300,419.940300,1.917090,0.279466,-2.062451,2.166454,0.334563,-1.865105,2.021088,-1.986392,234.737100,0.190220,0.317542,1,0,3.331425,0.030000,0.000136,0.129832,1,4,9,12,4
42,4.416809,0.075464,player,5,2,5.352180,2.000000,781.714200,507.454700,780.568600,508.340200,1.447944,787.474400,504.476100,773.662800,512.204300,787.474400,493.531400,773.662800,499.101900,2.662731,0.279466,-3.689114,2.413357,0.334562,-3.886450,2.558728,-3.765170,54.739540,0.190218,0.317545,1,0,3.331423,0.030000,0.000110,0.129832,5,8,4,9,4
43,4.534626,0.118720,father,4,9,3.999999,8.577385,446.490000,397.006300,444.401400,396.181100,2.245705,449.054500,397.525400,439.748200,394.836800,449.054500,388.662000,439.748200,382.588500,-3.447627,0.226321,-0.958190,-3.615657,0.312755,-0.889539,-3.493931,-0.944934,125.263100,0.278262,0.176833,1,0,3.401422,0.030000,0.000136,0.124643,7,4,5,8,4
43,4.534626,0.118720,mother,8,8,8.000000,8.435078,621.607000,315.463800,623.646200,316.300600,2.204199,619.400100,315.136300,627.892200,317.465000,619.400100,306.265200,627.892200,304.992300,-0.371942,0.226518,1.145566,-0.218613,0.318482,1.086105,-0.332096,1.137204,305.267600,0.293839,0.159521,1,0,3.413807,0.030000,0.000193,0.124952,3,8,11,7,4
43,4.534626,0.118720,older_sister,7,4,6.567321,4.000000,748.534100,439.494400,750.732400,438.036300,2.637999,746.482400,440.606900,754.982400,435.465600,746.482400,429.581200,754.982400,420.357600,1.922598,0.281534,-2.058251,2.076072,0.385774,-1.926972,1.959643,-2.029845,234.732600,0.290844,0.201106,1,0,3.411425,0.030000,0.000000,0.129832,1,4,9,12,4
43,4.534626,0.118720,player,5,2,5.432679,2.000000,785.117200,505.753200,782.918800,507.211300,2.638050,787.169200,504.640800,778.668300,509.781800,787.169200,493.615100,778.668300,494.673800,2.657222,0.281535,-3.693320,2.503734,0.385773,-3.824590,2.620173,-3.721724,54.737110,0.290840,0.201111,1,0,3.411423,0.030000,0.000031,0.129832,5,8,4,9,4
44,4.606472,0.072692,father,4,8,3.999999,8.496886,449.893000,398.708000,448.844200,398.178700,1.174790,450.355700,398.090000,447.332800,398.267400,450.355700,389.131200,447.332800,386.153400,-3.424134,0.228759,-0.972608,-3.478714,0.309322,-0.977136,-3.432487,-0.988387,125.267300,0.378884,0.041948,1,0,3.481422,0.030000,0.000031,0.124643,7,4,5,8,4
44,4.606472,0.072692,mother,8,9,8.000000,8.515576,618.203900,313.762400,618.928200,314.145600,0.819445,618.042800,314.538300,619.813500,313.752900,618.042800,305.574800,619.813500,302.058500,-0.396449,0.228879,1.160836,-0.364479,0.298608,1.180892,-0.393541,1.180649,305.262800,0.394462,0.014524,1,0,3.493807,0.030000,0.000136,0.124952,3,8,11,7,4
44,4.606472,0.072692,older_sister,6,4,6.486823,4.000000,745.131000,441.195700,746.152000,440.616300,1.173974,745.967500,440.953500,746.336400,440.279000,745.967500,429.742800,746.336400,425.795500,1.913303,0.286258,-2.067102,1.919961,0.369828,-2.049878,1.898198,-2.073287,234.739000,0.391466,0.015380,1,0,3.491425,0.030000,0.000193,0.129832,1,4,9,12,4
44,4.606472,0.072692,player,6,2,5.513178,2.000000,788.520400,504.051500,787.499500,504.631100,1.173982,787.683800,504.293700,787.314900,504.968400,787.683800,493.083100,787.314900,490.484800,2.666515,0.286257,-3.684456,2.659853,0.369830,-3.701685,2.681617,-3.678271,54.732070,0.391463,0.015387,1,0,3.491423,0.030000,0.000193,0.129832,5,8,4,9,4
45,4.681011,0.076215,father,4,8,3.999999,8.416388,453.296100,400.409500,454.586500,401.056300,1.443427,451.739000,398.738800,457.434000,403.373800,451.739000,389.766400,457.434000,393.743600,-3.399157,0.229105,-0.989174,-3.296331,0.245901,-1.107525,-3.371042,-1.031833,125.263600,0.479507,-0.152287,1,0,3.561422,0.030000,0.000043,0.124643,7,4,5,8,4
45,4.681011,0.076215,mother,8,9,8.000000,8.596075,614.800800,312.060600,613.239000,311.249600,1.759772,616.701600,313.906000,609.776400,308.593200,616.701600,304.938400,609.776400,299.073900,-0.420665,0.228982,1.176982,-0.545705,0.243072,1.312640,-0.454986,1.224103,305.267900,0.495085,-0.180420,1,0,3.573807,0.030000,0.000301,0.124952,3,8,11,7,4
45,4.681011,0.076215,older_sister,6,4,6.406324,4.000000,741.727800,442.897200,739.732100,443.750900,2.170652,745.429400,441.266500,734.034700,446.235300,745.429400,429.908800,734.034700,434.486100,1.903587,0.290013,-2.075095,1.697849,0.300008,-2.201968,1.836752,-2.116733,234.737700,0.492089,-0.241235,1,0,3.571425,0.030000,0.000273,0.129832,1,4,9,12,4
45,4.681011,0.076215,player,6,2,5.593676,2.000000,791.923500,502.350000,793.919100,501.496300,2.170596,788.222000,503.980700,799.616300,499.012000,788.222000,492.623000,799.616300,487.262800,2.676230,0.290013,-3.676462,2.881961,0.300008,-3.549592,2.743062,-3.634825,54.737260,0.492086,-0.241228,1,0,3.571423,0.030000,0.000136,0.129832,5,8,4,9,4
46,4.748945,0.072983,father,4,8,3.999999,8.335890,456.699200,402.110700,458.382500,403.002700,1.904997,452.622400,399.175800,464.142600,406.829600,452.622400,390.045900,464.142600,397.706900,-3.383206,0.233128,-1.000333,-3.175203,0.232942,-1.195766,-3.309597,-1.075275,125.260600,0.580130,-0.282664,0,0,3.641422,0.030000,0.000246,0.124643,7,4,5,8,4
46,4.748945,0.072983,mother,8,9,8.000000,8.676574,611.397700,310.359300,610.142400,309.745700,1.397271,615.935200,313.531200,604.349600,305.960100,615.935200,304.320600,604.349600,296.980000,-0.434504,0.235188,1.186551,-0.643688,0.229303,1.379875,-0.516430,1.267544,305.260500,0.595707,-0.282411,0,0,3.653807,0.030000,0.000110,0.124952,3,8,11,7,4
46,4.748945,0.072983,older_sister,6,4,6.325826,4.000000,738.324800,444.599000,736.660900,445.311900,1.810248,745.534000,441.232200,727.787700,449.391600,745.534000,429.515500,727.787700,438.415600,1.905476,0.299180,-2.074218,1.585056,0.280265,-2.282563,1.775309,-2.160186,234.732000,0.592712,-0.381909,0,0,3.651425,0.030000,0.000086,0.129832,1,4,9,12,4
46,4.748945,0.072983,player,6,2,5.674175,2.000000,795.326500,500.648300,796.990500,499.935300,1.810328,788.117400,504.014900,805.863700,495.855600,788.117400,492.298200,805.863700,484.879600,2.674341,0.299180,-3.677338,2.994761,0.280265,-3.468993,2.804506,-3.591372,54.731890,0.592709,-0.381909,0,0,3.651423,0.030000,0.000356,0.129832,5,8,4,9,4
47,4.812198,0.066553,father,4,8,3.999999,8.255391,460.102300,403.812500,459.414100,403.277800,0.871464,453.639900,399.489200,465.188400,407.066500,453.639900,389.442300,465.188400,398.231500,-3.364836,0.256541,-1.008334,-3.156321,0.225597,-1.201817,-3.248153,-1.118727,125.267000,0.680753,-0.281961,0,1,3.721422,0.030000,0.000068,0.124643,7,4,5,8,4
47,4.812198,0.066553,mother,8,9,8.000000,8.757071,607.994600,308.657800,609.027700,309.387400,1.264698,614.629800,313.109400,603.425700,305.665300,614.629800,302.879900,603.425700,296.822700,-0.458073,0.261202,1.197323,-0.660371,0.225793,1.387402,-0.577875,1.310990,305.262800,0.696330,-0.274917,0,1,3.733807,0.030000,0.000031,0.124952,3,8,11,7,4
47,4.812198,0.066553,older_sister,6,4,6.245327,4.000000,734.921800,446.300400,736.571100,445.793400,1.725515,745.180600,441.855000,727.961700,449.731800,745.180600,429.004900,727.961700,438.915800,1.899094,0.328120,-2.090119,1.588196,0.276182,-2.291251,1.713864,-2.203631,234.737100,0.693335,-0.369971,0,1,3.731425,0.030000,0.000164,0.129832,1,4,9,12,4
47,4.812198,0.066553,player,6,2,5.754673,2.000000,798.729600,498.947000,797.080300,499.453900,1.725439,788.470500,503.392100,805.690200,495.515700,788.470500,490.542000,805.690200,484.699600,2.680717,0.328120,-3.661433,2.991627,0.276183,-3.460315,2.865952,-3.547930,54.740010,0.693332,-0.369974,0,1,3.731422,0.030000,0.000136,0.129832,5,8,4,9,4
48,4.874044,0.062616,father,4,8,3.999999,8.174892,463.505400,405.513900,461.779700,404.411800,2.047672,458.164200,401.600300,465.395100,407.223200,458.164200,390.006200,465.395100,398.278900,-3.283145,0.296050,-1.062242,-3.152589,0.228388,-1.205818,-3.186708,-1.162173,125.262800,0.781375,-0.189491,0,1,3.801422,0.030000,0.000164,0.111714,7,4,5,8,4
48,4.874044,0.062616,mother,8,9,8.000000,8.837570,604.591600,306.956100,606.251900,307.990200,1.956017,609.385400,310.533600,603.118400,305.446700,609.385400,298.729100,603.118400,296.474900,-0.552762,0.301423,1.263093,-0.665918,0.229091,1.392985,-0.639320,1.354444,305.267900,0.796953,-0.167387,0,1,3.813807,0.030000,0.000220,0.113619,3,8,11,7,4
48,4.874044,0.062616,older_sister,6,4,6.164829,4.000000,731.518600,448.002200,733.949300,447.236300,2.548476,739.256000,445.068100,728.642600,449.404500,739.256000,430.293900,728.642600,438.459200,1.792122,0.377250,-2.172163,1.600491,0.279483,-2.282893,1.652420,-2.247085,234.732100,0.793957,-0.220395,0,1,3.811425,0.030000,0.000000,0.127622,1,4,9,12,4
48,4.874044,0.062616,player,6,2,5.835172,2.000000,802.132700,497.245500,799.702000,498.011300,2.548439,794.394800,500.179200,805.009100,495.843300,794.394800,485.405100,805.009100,484.898000,2.787685,0.377249,-3.579396,2.979331,0.279483,-3.468681,2.927396,-3.504485,54.737260,0.793954,-0.220401,0,1,3.811422,0.030000,0.000031,0.127622,5,8,4,9,4
49,4.980520,0.106654,father,4,8,3.999999,8.094394,466.908500,407.215700,466.572500,407.022700,0.387496,466.872600,406.333800,466.272300,407.711600,466.872600,395.134500,466.272300,398.548700,-3.125911,0.285968,-1.183107,-3.136749,0.233970,-1.218289,-3.125263,-1.205626,125.267900,0.881999,-0.011465,0,1,3.881422,0.030000,0.000031,0.111714,7,4,5,8,4
49,4.980520,0.106654,mother,8,9,8.000000,8.918069,601.188400,305.254700,601.140600,305.252300,0.047847,600.061900,305.548900,602.219300,304.955800,600.061900,294.727000,602.219300,295.769600,-0.721104,0.276331,1.390376,-0.682152,0.234564,1.405520,-0.700764,1.397889,305.262800,0.897576,0.023062,0,1,3.893806,0.030000,0.000110,0.113619,3,8,11,7,4
49,4.980520,0.106654,older_sister,6,4,6.084330,4.000000,728.115500,449.703600,728.156100,449.806200,0.110258,727.797500,450.197400,728.514700,449.414900,727.797500,436.336200,728.514700,438.133100,1.585233,0.353940,-2.303140,1.598182,0.288073,-2.283158,1.590975,-2.290530,234.737200,0.894580,0.022109,0,1,3.891425,0.030000,0.000086,0.127622,1,4,9,12,4
49,4.980520,0.106654,player,6,2,5.915670,2.000000,805.535800,495.543800,805.495100,495.441300,0.110297,805.853400,495.050000,805.136800,495.832500,805.853400,481.188700,805.136800,484.550800,2.994576,0.353942,-3.448425,2.981636,0.288072,-3.468404,2.988841,-3.461031,54.732070,0.894577,0.022101,0,1,3.891422,0.030000,0.000164,0.127622,5,8,4,9,4
50,5.042817,0.063220,father,4,8,3.999999,8.013896,470.311600,408.917200,473.002000,410.139500,2.955064,478.765000,412.074400,467.239000,408.204500,478.765000,402.498200,467.239000,398.880400,-2.911188,0.244524,-1.329691,-3.119295,0.238086,-1.230876,-3.063818,-1.249072,125.262600,0.982621,0.226971,0,1,3.961421,0.030000,0.000043,0.111714,7,4,5,8,4
50,5.042817,0.063220,mother,8,9,8.000000,8.998568,597.785300,303.552900,594.785100,302.192400,3.294248,588.330000,299.916100,601.240100,304.468700,588.330000,290.227700,601.240100,295.107200,-0.932930,0.247387,1.534206,-0.699832,0.239040,1.417958,-0.762210,1.441343,305.267500,0.998199,0.257438,0,1,3.973806,0.030000,0.000301,0.113619,3,8,11,7,4
50,5.042817,0.063220,older_sister,6,4,6.003832,4.000000,724.712500,451.404900,721.219100,453.419600,4.032682,713.999300,457.390600,728.439000,449.448700,713.999300,445.527800,728.439000,437.851500,1.336097,0.302910,-2.486812,1.596816,0.296126,-2.284020,1.529530,-2.333972,234.739500,0.995203,0.329956,0,1,3.971425,0.030000,0.000301,0.127622,1,4,9,12,4
50,5.042817,0.063220,player,6,2,5.996169,2.000000,808.938900,493.842300,812.432100,491.827600,4.032592,819.651600,487.856500,805.212500,495.798600,819.651600,475.993700,805.212500,484.201500,3.243708,0.302909,-3.264742,2.983005,0.296125,-3.467538,3.050286,-3.417586,54.737260,0.995200,0.329948,0,1,3.971422,0.030000,0.000136,0.127622,5,8,4,9,4
51,5.103868,0.061358,father,4,8,3.999999,7.933397,473.714700,410.618500,475.062700,411.383600,1.550074,481.676500,413.847800,468.448900,408.919500,481.676500,404.918500,468.448900,399.220000,-2.858619,0.228003,-1.374973,-3.097450,0.247671,-1.249131,-3.002374,-1.292513,125.260800,0.083244,0.267662,0,0,4.041421,0.030000,0.000246,0.111714,7,4,5,8,4
51,5.103868,0.061358,mother,8,9,8.000000,9.079065,594.382300,301.851600,593.381200,301.218900,1.184202,586.764100,298.739300,599.998400,303.698500,586.764100,289.878300,599.998400,293.893200,-0.961204,0.226262,1.564254,-0.722252,0.250373,1.437623,-0.823654,1.484784,305.260800,0.098822,0.268216,0,0,4.053806,0.030000,0.000110,0.113619,3,8,11,7,4
51,5.103868,0.061358,older_sister,6,4,5.923333,4.000000,721.309300,453.106700,719.790300,453.763700,1.655052,711.979700,457.899200,727.600800,449.628300,711.979700,446.943700,727.600800,437.506900,1.299633,0.279742,-2.499799,1.581682,0.309515,-2.288608,1.468086,-2.377425,234.732500,0.095826,0.352224,0,0,4.051425,0.030000,0.000110,0.127622,1,4,9,12,4
51,5.103868,0.061358,player,6,2,6.076667,2.000000,812.342000,492.140600,813.861100,491.483500,1.655188,821.671700,487.348000,806.050500,495.618900,821.671700,476.392500,806.050500,483.497400,3.280184,0.279743,-3.251758,2.998136,0.309514,-3.462950,3.111730,-3.374133,54.732410,0.095823,0.352224,0,0,4.051422,0.030000,0.000329,0.127622,5,8,4,9,4
52,5.163195,0.059858,father,4,8,3.999999,7.852899,477.117800,412.320200,476.100400,412.036900,1.056050,482.364100,414.234100,469.836800,409.839600,482.364100,405.444900,469.836800,399.205600,-2.846203,0.224427,-1.384838,-3.072392,0.271531,-1.272625,-2.940929,-1.335967,125.267900,0.183867,0.249467,1,0,4.121421,0.030000,0.000097,0.111714,7,4,5,8,4
52,5.163195,0.059858,mother,8,9,8.000000,9.159564,590.979100,300.150100,592.339500,300.587200,1.428900,586.237500,298.498900,598.441500,302.675600,586.237500,289.693500,598.441500,291.860000,-0.970711,0.224840,1.570393,-0.750362,0.276170,1.463744,-0.885099,1.528230,305.262800,0.199444,0.241489,1,0,4.133806,0.030000,0.000000,0.113619,3,8,11,7,4
52,5.163195,0.059858,older_sister,6,4,5.842835,4.000000,717.906300,454.808100,719.208000,453.827800,1.629581,712.421100,457.649400,725.994900,450.006200,712.421100,446.696000,725.994900,436.831800,1.307604,0.279690,-2.493421,1.552685,0.336402,-2.298257,1.406641,-2.420870,234.737200,0.196448,0.312785,1,0,4.131424,0.030000,0.000220,0.127622,1,4,9,12,4
52,5.163195,0.059858,player,6,2,6.157166,2.000000,815.745100,490.439300,814.443400,491.419500,1.629544,821.230500,487.598100,807.656300,495.240900,821.230500,476.644600,807.656300,482.066400,3.272218,0.279690,-3.258143,3.027126,0.336402,-3.453298,3.173175,-3.330691,54.739490,0.196446,0.312788,1,0,4.131422,0.030000,0.000086,0.127622,5,8,4,9,4
53,5.225575,0.063190,father,4,8,3.999999,7.772400,480.520900,414.021700,478.447000,413.190900,2.234068,482.941000,414.463400,473.953000,411.918300,482.941000,405.598000,473.953000,399.573800,-2.835786,0.226373,-1.390693,-2.998070,0.315210,-1.325705,-2.879484,-1.379413,125.262800,0.284490,0.170026,1,0,4.201421,0.030000,0.000164,0.111714,7,4,5,8,4
53,5.225575,0.063190,mother,8,9,8.000000,9.240062,587.576000,298.448400,589.583800,299.287500,2.176045,585.509700,298.196600,593.658000,300.378400,585.509700,289.320500,593.658000,287.829900,-0.983853,0.226646,1.578111,-0.836731,0.320420,1.522400,-0.946543,1.571682,305.267100,0.300067,0.152288,1,0,4.213806,0.030000,0.000136,0.113619,3,8,11,7,4
53,5.225575,0.063190,older_sister,6,4,5.762336,4.000000,714.503200,456.509900,716.692600,455.077500,2.616354,712.646000,457.528500,720.739200,452.626600,712.646000,446.495300,720.739200,437.414500,1.311665,0.281727,-2.490334,1.457792,0.388431,-2.365165,1.345196,-2.464324,234.732100,0.297072,0.191579,1,0,4.211424,0.030000,0.000031,0.127622,1,4,9,12,4
53,5.225575,0.063190,player,6,2,6.237664,2.000000,819.148200,488.737700,816.958700,490.170000,2.616372,821.005500,487.719000,812.911700,492.620800,821.005500,476.685800,812.911700,477.408900,3.268154,0.281727,-3.261231,3.122018,0.388430,-3.386397,3.234620,-3.287241,54.734440,0.297068,0.191585,1,0,4.211422,0.030000,0.000136,0.127622,5,8,4,9,4
54,5.283699,0.058926,father,4,8,3.999999,7.691902,483.924000,415.723400,483.000500,415.249200,1.038117,484.266900,415.042300,481.734000,415.456100,484.266900,406.080600,481.734000,403.500200,-2.811848,0.228832,-1.405474,-2.857580,0.305288,-1.416041,-2.818040,-1.422866,125.267400,0.385112,0.031238,1,0,4.281421,0.030000,0.000031,0.128806,7,4,5,8,4
54,5.283699,0.058926,mother,8,9,8.000000,9.320560,584.173000,296.746900,584.756900,297.064200,0.664546,584.133100,297.586200,585.380700,296.542300,584.133100,288.622300,585.380700,285.031300,-1.008708,0.228888,1.593699,-0.986183,0.293926,1.620354,-1.007988,1.615128,305.262900,0.400690,0.003004,1,0,4.293806,0.030000,0.000110,0.128866,3,8,11,7,4
54,5.283699,0.058926,older_sister,6,4,5.681838,4.000000,711.100100,458.211300,711.954400,457.721600,0.984731,712.104200,457.888000,711.804500,457.555200,712.104200,446.667100,711.804500,443.276700,1.301883,0.286520,-2.499513,1.296471,0.364591,-2.491014,1.283751,-2.507769,234.737200,0.397694,0.000487,1,0,4.291424,0.030000,0.000110,0.136214,1,4,9,12,4
54,5.283699,0.058926,player,6,2,6.318162,2.000000,822.551300,487.036100,821.696900,487.525900,0.984814,821.547200,487.359400,821.846600,487.692400,821.547200,476.138500,821.846600,473.413900,3.277935,0.286520,-3.252048,3.283342,0.364593,-3.260551,3.296065,-3.243792,54.734890,0.397691,0.000494,1,0,4.291422,0.030000,0.000164,0.136214,5,8,4,9,4
55,5.385857,0.101829,father,4,8,3.999999,7.611403,487.327000,417.424900,488.730200,418.138800,1.574390,485.633200,415.684600,491.827300,420.593000,485.633200,406.714100,491.827300,411.014100,-2.787178,0.229057,-1.421875,-2.675340,0.244592,-1.547208,-2.756595,-1.466312,125.263400,0.485735,-0.163676,1,0,4.361421,0.030000,0.000068,0.128806,7,4,5,8,4
55,5.385857,0.101829,mother,8,9,8.000000,9.401059,580.769900,295.045200,579.113200,294.175900,1.870867,582.811400,296.961900,575.415000,291.390000,582.811400,287.994600,575.415000,281.906700,-1.032571,0.228974,1.609641,-1.166118,0.242150,1.751914,-1.069433,1.658581,305.267900,0.501313,-0.191184,1,0,4.373806,0.030000,0.000301,0.128866,3,8,11,7,4
55,5.385857,0.101829,older_sister,6,4,5.601339,4.000000,707.697000,459.912600,705.557400,460.821400,2.324623,711.590000,458.186800,699.524800,463.455900,711.590000,446.823800,699.524800,451.763900,1.292597,0.290147,-2.507144,1.074755,0.298546,-2.641686,1.222307,-2.551211,234.739500,0.498317,-0.255547,1,0,4.371424,0.030000,0.000301,0.136214,1,4,9,12,4
55,5.385857,0.101829,player,6,2,6.398661,2.000000,825.954300,485.334600,828.093800,484.425800,2.324466,822.061500,487.060500,834.126000,481.791200,822.061500,475.697500,834.126000,470.099300,3.287222,0.290147,-3.244416,3.505053,0.298547,-3.109868,3.357509,-3.200347,54.737010,0.498314,-0.255540,1,0,4.371422,0.030000,0.000136,0.136214,5,8,4,9,4
56,5.445327,0.060651,father,4,8,3.999999,7.530905,490.730100,419.126600,492.234700,419.902400,1.692767,486.465400,416.095600,498.003900,423.709200,486.465400,406.936500,498.003900,414.652600,-2.772152,0.233871,-1.432369,-2.563818,0.231255,-1.626777,-2.695150,-1.509765,125.267500,0.586358,-0.282348,0,0,4.441421,0.030000,0.000110,0.128806,7,4,5,8,4
56,5.445327,0.060651,mother,8,9,8.000000,9.481558,577.366800,293.343900,576.244700,292.814500,1.240751,582.074500,296.605900,570.415000,289.022900,582.074500,287.355200,570.415000,280.064600,-1.045879,0.236212,1.618729,-1.256396,0.228746,1.812356,-1.130877,1.702023,305.260400,0.601935,-0.283675,0,0,4.453806,0.030000,0.000086,0.128866,3,8,11,7,4
56,5.445327,0.060651,older_sister,6,4,5.520841,4.000000,704.293900,461.614400,702.850900,462.250100,1.576807,711.736800,458.141900,693.965100,466.358200,711.736800,446.377700,693.965100,455.410400,1.295248,0.300394,-2.505998,0.974369,0.279544,-2.715794,1.160862,-2.594665,234.732000,0.598940,-0.383121,0,0,4.451424,0.030000,0.000136,0.136214,1,4,9,12,4
56,5.445327,0.060651,player,6,2,6.479159,2.000000,829.357400,483.632900,830.800500,482.997200,1.576919,821.914700,487.105300,839.686400,478.889100,821.914700,475.341000,839.686400,467.941400,3.284570,0.300393,-3.245559,3.605449,0.279543,-3.035764,3.418954,-3.156893,54.732220,0.598937,-0.383121,0,0,4.451422,0.030000,0.000273,0.136214,5,8,4,9,4
57,5.503666,0.058769,father,4,7,3.999999,7.450407,494.133200,420.827900,493.305300,420.212100,1.031887,487.589100,416.445000,499.021500,423.979100,487.589100,406.323100,499.021500,415.143000,-2.751863,0.258459,-1.441293,-2.545445,0.225624,-1.633669,-2.633706,-1.553206,125.260400,0.686981,-0.279606,0,1,4.521421,0.030000,0.000097,0.128806,7,4,5,8,4
57,5.503666,0.058769,mother,8,10,8.000000,9.562056,573.963700,291.642400,575.134600,292.443900,1.418986,580.645100,296.129100,569.624200,288.758700,580.645100,285.835100,569.624200,279.907400,-1.071685,0.262852,1.630905,-1.270674,0.226012,1.819102,-1.192322,1.745468,305.262900,0.702559,-0.271128,0,1,4.533806,0.030000,0.000031,0.128866,3,8,11,7,4
57,5.503666,0.058769,older_sister,5,4,5.440342,4.000000,700.890800,463.315800,702.723500,462.731800,1.923524,711.216500,458.865300,694.230700,466.598200,711.216500,445.949000,694.230700,455.776100,1.285852,0.329809,-2.524468,0.979166,0.276336,-2.721923,1.099417,-2.638110,234.737200,0.699563,-0.364409,0,1,4.531424,0.030000,0.000220,0.136214,1,4,9,12,4
